index#1:,index#2:,index#3:,index#4:,index#5:,index#6:,index#7:,index#8:,index#9:,index#10:,index#11:,index#12:,index#13:,index#14:,index#15:,index#16:,index#17:,index#18:,index#19:,index#20:,index#21:,index#22:,index#23:,index#24:,index#25:,index#26:,index#27:,index#28:,index#29:,index#30:,index#31:,index#32:,index#33:,index#34:,index#35:,index#36:,index#37:,index#38:,index#39:,index#40:,index#41:,index#42:,index#43:,index#44:,index#45:,index#46:,index#47:,index#48:,index#49:,index#50:,index#51:,index#52:,index#53:,index#54:,index#55:,index#56:,index#57:,index#58:,index#59:,index#60:,index#61:,index#62:,index#63:,index#64:
26.306,25.495,26.683,24.739,26.249,25.298,24.698,24.166,24.166,23.259,22.825,21.471,20.591,20.591,19.235,19.723,18.358,17,16.553,16.553,15.652,15.232,14.866,13.601,13.601,13.342,13.153,13.038,13.038,12,13.038,13.038,13.153,13.153,13.342,13.342,13.342,13.601,13.601,13.928,13.928,13.928,14.318,14.318,14.318,14.765,14.765,13.892,14.765,13.892,13.892,13.892,0,0,0,0,0,0,0,0,0,0,0,0
29.155,29.682,29.411,30,29.206,29.069,29,27.586,26.907,26.173,25.495,25.495,24.083,24.083,22.672,21.26,21.26,20.518,19.799,19.105,18.385,17.692,17.692,17.205,17.205,16.643,16.125,15.652,15.232,14.866,15.811,15.811,15.524,15.297,15.297,15.133,16.125,16.031,16,16,16,16.031,16.031,16.031,16.125,16.031,16.125,16.125,15.297,15.524,15.297,16.492,0,0,0,0,0,0,0,0,0,0,0,0
29.732,29.833,29.206,29.411,29.411,29.155,28.653,28.178,26.833,26.833,26,25.08,24.698,22.847,21.932,21.932,20.616,20.125,19.235,19.235,18.358,17.493,17.493,16.643,16.401,16.401,15.556,16.279,15,15,15.811,16.125,16.125,15.652,15.232,16.553,16.155,16.155,16.492,16.492,16.492,16.492,17.263,16.492,16.125,17.117,16.125,17.117,17.117,17.029,17.117,17.029,0,0,0,0,0,0,0,0,0,0,0,0
31.385,31.765,30.871,31.78,31.016,31.623,29.12,28.862,28.636,27.893,26.683,26.476,25.71,24.739,24.515,22.361,22.561,20.616,20.616,20.616,19.925,18.974,18.028,17.464,17.464,17,16.643,16.643,16.401,15.62,16.279,16.279,16.279,16.279,17.029,16.401,16.643,17.493,17,17,17,17.889,16.553,17.889,17.464,17.464,17.464,17.464,17.088,16.763,17.72,17.72,0,0,0,0,0,0,0,0,0,0,0,0
31.828,31.89,31.241,31.401,31.623,31.064,30.887,30.414,29.069,28.178,28.178,26.833,25.495,24.597,24.166,24.166,21.932,21.024,20.125,20.125,19.235,18.868,18.358,17.804,17.029,17.029,16.971,16.279,16.401,16.401,16.643,16.643,16.125,17,17,17.464,17.088,16.763,16.763,17.72,17.72,17.464,17.464,17.263,17.263,17.263,17.263,18.111,18.111,18.028,17.029,17.029,0,0,0,0,0,0,0,0,0,0,0,0
28.32,28.425,27.803,28.018,27.459,27.785,26.833,26.401,26,25.08,24.166,23.77,22.847,21.932,21.541,20.616,20.616,18.788,18.788,17.889,17.889,17,16.125,15.811,16.401,15.62,14.866,14.866,14.866,14.213,15,14.422,15.264,14.765,14.318,15.652,15.232,15.524,14.56,15.811,14.866,14.866,15.133,15.524,16.279,14.866,14.866,16.279,14.142,18.111,14.036,14.036,0,0,0,0,0,0,0,0,0,0,0,0
29.547,30.414,29.53,30.529,29.682,29.411,28.601,29.069,27.659,26.907,26.173,25.456,24.759,24.042,23.345,22.627,21.213,20.518,20.518,19.849,18.439,17.804,17.804,16.643,16.643,16.125,15.652,15.232,14.866,14.56,15.297,15.297,15.133,15.133,15.033,15.033,15.033,16,16.031,16.031,16.031,16.125,16.279,16.125,16.279,16.279,16.279,15.524,16.492,15.811,15.524,15.524,0,0,0,0,0,0,0,0,0,0,0,0
29.833,30.083,29.411,29.732,29.155,29.547,28.178,28.653,27.785,26.926,26.077,25.239,23.854,23.022,22.472,21.633,20.809,20.248,19.723,18.358,18.358,17.889,17.464,16.155,15.811,15.811,15.297,14.142,15.033,15.033,15,15,15.033,15.133,15.133,15.297,15.297,15.524,15.811,15.811,15.811,16.155,16.155,16.155,16.155,16.553,16.553,15.652,17,16.125,16.125,16.125,0,0,0,0,0,0,0,0,0,0,0,0
31.048,31.575,31.401,31.145,30.067,31.064,29.017,30,28.018,27.019,27.074,26.077,25.08,24.083,24.083,23.087,22.023,21.024,21.024,20,20,19.026,18.028,17.263,17.263,17.263,16.763,15.811,16.155,16.553,15.652,16.125,16.643,16.643,15.811,16.401,17.029,17.029,16.279,16.971,16.971,17.692,17.029,17.692,17.804,17.029,17.804,17.205,17.205,17.205,17.205,16.643,0,0,0,0,0,0,0,0,0,0,0,0
23.601,25.554,24.187,25.942,23.77,23.259,24.698,23.087,21.587,21.587,21.587,21.378,20.396,19.416,19.416,19.416,17.464,17.72,16.763,15.811,15.811,14.866,15.232,14.318,13.416,13.416,13.038,12.806,12.042,12.728,12.042,12.806,12.806,12.806,12.207,13.038,13.038,12.53,13.416,13,13.928,13,13,12.649,12.649,12.649,13.601,12.369,13.342,12.369,13.342,13.153,0,0,0,0,0,0,0,0,0,0,0,0
29.069,30.887,28.844,30.232,29.206,29.833,28.32,27.586,26.87,25.456,25.456,24.759,24.083,23.345,22.672,21.26,21.26,19.105,19.799,19.105,18.385,17.692,17.029,16.401,15.811,15.264,15.652,14.318,14.866,14.866,15.524,15.524,15.297,15.133,15.133,15.133,16.031,16,16,17,16.031,17.029,16.031,16.125,16.031,16.125,16.279,16.279,16.279,15.524,16.492,16.492,0,0,0,0,0,0,0,0,0,0,0,0
27.019,29.069,27.019,26.173,27.459,27.893,26.476,25.962,25.962,25.298,24.698,23.409,22.472,21.541,21.541,20.616,20.248,18.974,18.974,17.72,17.464,16.492,16.492,16.279,15.133,15.133,15,14,15.033,14.142,15.297,14.318,14.56,15.524,14.56,14.866,15.232,16.155,15.232,14.765,15.232,15.652,15.652,16.125,15.264,15.264,15.811,15.811,15.811,16.401,15.811,15,0,0,0,0,0,0,0,0,0,0,0,0
29.206,30.48,29,30.414,29,28.425,29.206,28.601,27.459,25.807,26.627,25.239,25.239,23.601,22.472,21.633,21.633,19.416,20,19.416,18.601,17.804,17.029,17.692,16.279,17.029,15.811,15.264,15.264,14.765,15.652,15.232,15.232,15.811,15.811,15.524,16.279,16.279,16.125,16.125,16.125,16.031,16.031,16,16,16,16,16.031,16.031,16.125,16.125,16.125,0,0,0,0,0,0,0,0,0,0,0,0
29.155,29.275,27.166,30.806,28.862,29.411,28.792,28.231,27.313,26.401,26.401,25.495,24.597,23.259,22.361,22.361,21.932,21.024,19.698,19.698,18.385,17.088,18.028,17.464,16.492,16.279,15.133,15,15,15.033,15.133,14.142,15.133,15.297,15.297,15.524,15.811,15.811,16.155,15.232,16.155,15.652,15.652,15.652,15.652,16.125,16.125,15.264,16.643,15.811,15.811,15.811,0,0,0,0,0,0,0,0,0,0,0,0
27.203,27.459,26.926,26.42,26.833,26.401,26,25.632,25.632,24.042,23.087,22.136,21.84,21.84,20.881,19.925,18.974,18.028,17.088,17.088,16.155,16.553,15.652,14.765,14.765,15.264,14.213,13.454,14.142,13.454,14.213,14.213,13.601,14.422,14.422,13.892,14.765,14.318,14.318,15.232,15.232,14.866,14.866,14.56,15.524,15.524,15.524,15.297,15.297,15.133,15.133,15.133,0,0,0,0,0,0,0,0,0,0,0,0
27,28.16,25.179,27.459,28.862,28.862,26.683,26.683,25.298,25.298,22.847,23.409,22.472,22.136,21.19,21.19,19.925,18.682,17.72,17.464,16.279,17.263,16.279,16.125,15.033,16.031,15.033,14.142,14.142,14.318,14.56,14.56,14.866,14.318,14.318,14.765,15.652,15.264,15.264,15.264,15.811,15,15,15,15.62,15.62,14.866,15.556,15.556,15.556,15.556,14.866,0,0,0,0,0,0,0,0,0,0,0,0
29.428,31.145,30.067,30.017,29,30.017,28.071,28.284,27.295,27.295,26.306,24.515,24.515,23.345,23.345,21.378,21.378,20.396,20.224,19.235,18.111,17.029,17.029,17,16.031,16.031,15.297,15.297,14.56,14.866,15.232,15.232,14.765,14.765,14.765,15.264,15.811,16.401,15.62,15.62,15.62,16.279,15.556,15.556,16.279,15.556,16.279,15.62,16.401,15.811,15.811,15.811,0,0,0,0,0,0,0,0,0,0,0,0
31.016,31.064,31.257,31.401,30.594,30.806,29.833,29.12,28.46,27.514,27.514,26.926,25.632,24.698,23.409,23.409,22.136,20.881,20.881,20.881,19.416,18.439,18.439,18.111,17.117,17.029,16,16.031,15.133,16.279,16.492,15.524,15.811,15.811,16.155,16.155,16.553,17,16.125,16.643,16.643,17.205,16.643,17.205,17.029,16.401,17.029,16.279,16.279,17.692,16.279,16.971,0,0,0,0,0,0,0,0,0,0,0,0
28.018,28.071,27.166,28.443,27.659,27.893,26.249,26.571,25.632,24.698,24.698,22.847,22.847,21.541,20.616,20.616,19.698,18.385,18.028,17.088,16.763,16.763,15.524,16.279,16.125,16.125,15,14,15.033,14.036,15.133,14.318,15.297,15.524,14.56,14.56,14.866,15.232,15.232,15.652,15.232,16.553,15.652,15.652,14.765,16.125,15.264,15.264,15.811,15,15.811,15.811,0,0,0,0,0,0,0,0,0,0,0,0
27.459,28.284,27.166,28.071,27.019,27,26.077,26.077,25.179,24.083,24.187,23.195,22.204,21.213,21.213,20.224,20.224,18.111,19.105,17.117,17.117,17.029,16,16,15.033,16.031,15.133,13.342,14.56,13.928,15.232,13.928,14.318,14.765,15.652,14.765,14.422,15,15,15.62,14.213,16.401,14.866,15.62,15.556,14.866,15.556,15.556,14.866,15.62,15.62,15.62,0,0,0,0,0,0,0,0,0,0,0,0
27,27.074,26.077,27.295,26.306,26.476,25.71,24.739,24.042,24.042,23.087,23.087,22.136,21.19,20.248,19.313,19.313,18.028,17.72,16.763,16.492,15.297,15.297,15.133,14.036,15.033,14,13.038,14.142,13.153,13.342,13.601,13.601,13.928,13.928,14.318,14.318,14.765,14.765,14.765,14.765,14.422,15,14.422,14.422,15,15.62,14.213,14.866,14.142,14.866,14.142,0,0,0,0,0,0,0,0,0,0,0,0
25.02,26.019,26.173,27.295,24.739,25.495,25,24.042,23.087,22.472,22.472,21.541,21.541,20.248,19.313,19.313,17.72,17.72,16.763,16.492,15.524,15.297,14.318,14.036,14.036,14,13.038,13.153,12.369,12.369,12.649,12.649,13,13,12.53,12.53,13.038,13.038,12.806,12.806,13.454,13.454,12.728,13.454,13.454,13.454,13.454,12.806,13.601,13.038,13.038,13.038,0,0,0,0,0,0,0,0,0,0,0,0
27.019,26.87,26.249,28.32,27.019,26.627,26.077,26.077,23.854,25.554,24.187,22.361,21.471,20.591,20.125,20.125,19.235,17.493,17.493,17.205,17.205,16.401,15.811,15.62,14.866,14.142,14.213,13.601,13.892,13.892,14.765,14.318,13.928,13.928,14.866,14.56,14.56,14.56,14.318,15.297,15.297,15.133,15.133,15.133,15.033,15.033,15.033,15,15,16,15,15.033,0,0,0,0,0,0,0,0,0,0,0,0
28.46,28.46,28.792,28.636,28.636,28.636,27.459,27.459,26.627,26.077,24.413,24.413,23.601,22.804,21.401,20.809,20,19.416,18.868,18.028,18.028,17.493,17,16.553,16.155,16.155,14.866,15.297,14.142,15.133,15.033,15.033,15.033,15,15,16.031,15.133,16.125,15.297,15.297,16.279,16.492,16.492,15.524,15.524,16.763,15.811,16.155,17.088,16.553,16.155,15.232,0,0,0,0,0,0,0,0,0,0,0,0
26.077,27.019,26,27.019,25.08,26.173,25.318,25.318,24.515,23.345,22.561,21.587,21.587,20.616,20.616,18.682,19.647,17.464,17.464,16.279,16.125,15.133,15.133,15.033,14,14.036,13.153,13.342,13.342,12.649,12.369,13,13,13.892,12.53,12.53,12.53,14.213,13.601,14.213,12.806,14.213,13.454,13.454,14.142,13.454,13.601,13.454,12.806,14.213,13.601,13.601,0,0,0,0,0,0,0,0,0,0,0,0
26.926,26.42,23.259,27.731,26,26.571,26.249,25.962,24.739,23.537,23.537,22.361,21.378,21.378,20.224,19.416,19.416,18.439,17.464,16.492,16.492,15.524,14.56,15.232,14.318,14.318,13.892,13.601,12.806,13.454,13.454,13.454,13.454,13.454,12.806,13.601,14.422,14.422,13.892,14.765,13.892,14.318,14.318,14.318,14.318,14.318,13.928,13.928,13.928,13.601,13.601,13.342,0,0,0,0,0,0,0,0,0,0,0,0
26.833,24.839,27.203,27.019,29.206,27.203,24.083,26.173,25.456,24.042,23.345,23.345,22.672,21.213,20.518,19.799,19.105,18.385,17.692,17.692,17.692,16.401,16.401,15.811,15.264,15.264,14.318,13.928,13.601,13.601,13.342,14.318,13.153,14.142,14.142,14.036,14,15,14.036,15.033,15.033,15.133,14.142,14.318,14.318,14.318,14.318,14.56,14.56,14.56,14.56,14.866,0,0,0,0,0,0,0,0,0,0,0,0
26.077,25.495,28.636,26.306,28.636,25.298,24.597,25.08,24.698,23.77,23.259,23.259,22.361,21.024,20.125,19.235,18.788,18.788,17.464,17.464,16.155,15.811,15.811,15.524,15.297,14.318,14.142,14.036,14,14,14.036,14.036,14.036,14.142,15.133,15.297,14.318,14.56,14.866,14.866,14.866,14.866,14.866,15.232,15.232,15.232,14.318,14.765,15.652,15.264,14.765,14.765,0,0,0,0,0,0,0,0,0,0,0,0
26.683,26.926,26.249,26.249,26.926,25.08,25.495,25.06,23.707,24.187,23.324,22.472,21.095,21.095,20.248,19.416,18.358,17.493,17.493,17,16.125,16.155,16.155,14.866,13.601,14.318,13.153,13.038,13.038,13,13,13.038,13.153,14.142,13.342,14.318,14.318,13.601,13.601,13.928,13.928,14.866,14.318,14.318,14.318,14.765,14.765,13.892,13.892,14.422,14.422,14.422,0,0,0,0,0,0,0,0,0,0,0,0
30.232,30.529,30.414,31.305,30.463,30.083,29.411,29.411,28.16,27.893,26.926,25.71,25.71,24.739,23.537,23.537,22.561,20.616,20.616,19.647,18.974,18.028,18.028,17.464,17.464,17,16.125,15.811,15.62,15.62,14.866,15.556,15.556,14.866,15.62,15.62,16.401,16.643,16.643,16.125,16.125,16.125,15.652,16.553,16.553,16.553,17.088,16.155,15.811,15.811,15.811,15.811,0,0,0,0,0,0,0,0,0,0,0,0
29,29.833,29.833,29.411,28.844,29.155,29.069,27.731,27.313,26.401,26.401,25.08,24.166,23.77,22.472,22.472,20.616,19.698,19.698,18.788,17.889,17.493,16.125,15.811,15.811,15.62,14.866,14.866,15,14.422,15.264,15.264,15.264,14.765,14.318,15.232,15.811,15.811,15.524,15.524,15.524,16.492,15.524,16.279,16.279,16.279,16.125,15.033,16.031,16,16.031,16,0,0,0,0,0,0,0,0,0,0,0,0
27.731,29.155,27.857,28.16,26.926,28.636,27.459,27.295,25.179,25.179,25.179,24.083,23.087,22.091,22.091,20.025,20.1,18.111,19.105,18.111,17.263,17.263,16.279,16.763,15.811,15.811,14.866,14.318,14.765,14.422,15.264,14.422,15,15.62,14.866,14.866,15.556,15.62,14.866,15.62,15,16.401,15,15.811,15,15.811,15.811,15.264,15.264,15.652,15.652,15.652,0,0,0,0,0,0,0,0,0,0,0,0
29.967,30.414,30.887,30.529,31.064,30,30,29.833,27.659,27.586,26.87,26.173,24.759,24.759,23.345,23.345,22.627,21.213,20.518,19.849,19.849,18.439,18.439,17.804,17.205,16.643,15.652,16.553,16.155,15.811,15.811,15.524,16.492,16.279,16.125,16.125,17.117,17.117,16.031,16,17,17,17.029,16.031,17.117,17.117,16.125,16.279,17.117,16.279,17.117,16.125,0,0,0,0,0,0,0,0,0,0,0,0
30.594,32.016,30.083,32.894,29.732,31.385,30.414,29.53,29.155,27.295,26.926,26.077,25.554,24.698,24.698,23.022,23.022,19.723,21.095,19.723,19.235,18.358,17.464,17.464,17.088,16.763,16.492,15.297,16.125,15.033,16.031,16,16,16.031,16.125,15.297,16.279,16.279,16.492,17.72,16.492,17.72,16.155,17.088,17.088,16.155,17.464,16.553,16.553,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0
27.166,29.069,27,29.017,27.074,28.16,27.295,27.459,26.476,25.495,24.515,23.77,23.77,22.804,21.84,20.881,19.925,19.647,18.439,18.439,18.248,17.263,16.279,16.125,16.031,16,15.033,14.142,15.133,14.318,14.56,14.56,14.866,14.866,14.866,15.232,15.232,14.765,15.264,15.264,14.765,15.264,14.422,14.422,15,15,15,14.866,14.866,14.866,14.866,14.866,0,0,0,0,0,0,0,0,0,0,0,0
27.459,27.785,28.178,28.636,28.636,27.857,27.203,26.926,25.962,25.962,24.739,23.77,23.537,22.804,21.587,20.616,19.416,18.682,18.682,18.682,17.72,17.088,16.155,15.652,15.652,15.264,14.422,14.213,14.866,14.142,14.142,14.866,14.213,14.213,13.601,14.422,14.765,14.765,15.232,15.232,15.232,15.232,14.866,14.866,16.155,14.56,14.56,14.318,15.297,15.133,15.297,15.133,0,0,0,0,0,0,0,0,0,0,0,0
27.295,28.636,27.893,29.12,28.16,27.514,26.926,26.926,26.401,25.495,25.06,23.707,23.707,22.825,21.471,20.125,20.125,18.788,18.788,18.385,17.464,17.088,17.088,16.763,15.524,15.297,15.133,14.036,14,14,14.036,14.142,14.142,14.318,15.524,14.866,14.56,14.866,14.866,15.232,15.232,15.232,14.765,15.652,15.652,15.264,15.264,14.422,15.264,15,15.811,15,0,0,0,0,0,0,0,0,0,0,0,0
30.364,30.083,30.463,30.871,30.414,29.53,29.155,28.844,28.018,27.203,27.019,25.612,24.839,24.207,22.804,23.431,22.023,20.809,20,19.416,18.868,18.028,17.493,17,17,16.553,15.811,15.524,15.297,15.297,15.133,15.033,15.033,15,15.033,15.033,16.031,16.125,15.133,16.279,16.279,15.524,15.524,15.524,15.811,15.811,16.155,16.155,16.155,15.232,15.232,15.652,0,0,0,0,0,0,0,0,0,0,0,0
31.305,30.017,30.529,30.232,30.806,29.206,29.732,29,28.284,27.586,26.907,25.495,24.839,24.083,22.672,22.672,21.26,21.26,19.799,19.799,19.105,18.439,17.692,17.804,16.401,16.643,16.125,15.652,15.232,16.155,15.811,15.811,16.492,16.279,16.279,17.263,16.125,17.117,17.029,17.029,17.029,17,17,17,17.029,17.029,17.029,17.117,17.117,17.117,17.117,16.125,0,0,0,0,0,0,0,0,0,0,0,0
27.731,28.653,26.926,28.302,27.203,27.803,26.907,26.173,25.456,24.759,24.759,23.345,22.627,21.932,21.932,20.518,20.518,18.385,18.385,17.692,17.692,16.279,16.401,15.811,15.811,15.264,14.765,14.318,13.928,13.928,14.56,14.866,14.56,14.318,14.318,15.133,15.033,15,15.033,15,15,15,15.033,15.033,15.033,15.033,15.133,15.033,15.133,15.297,15.297,15.297,0,0,0,0,0,0,0,0,0,0,0,0
27,27.074,27.074,26.173,26.306,26.476,25.71,25.962,24.042,24.042,24.042,22.472,22.472,21.19,20.616,19.313,19.313,18.974,17.72,17.72,16.763,15.524,15.297,15.297,14.142,15.033,14.036,14,13.038,13.038,13.153,13.342,13.342,13.601,13.342,14.56,13.928,14.318,13.416,14.318,14.318,13.892,13.892,13.601,14.422,14.422,14.213,13.601,14.213,13.454,13.454,14.213,0,0,0,0,0,0,0,0,0,0,0,0
26.401,27.659,26.87,26.87,26.173,26.249,26.401,25.807,25.239,23.854,23.854,22.472,22.472,21.633,21.095,20.591,19.723,18.028,18.028,17.205,16.643,16.401,15.62,14.866,14.866,14.866,14.213,13.601,13.038,13.892,13.416,13.416,13.928,13.928,13.601,13.601,13.342,14.318,14.142,14.142,14.142,14.142,14.036,14.036,14,13,14,14,13.038,14.036,14.036,13.038,0,0,0,0,0,0,0,0,0,0,0,0
27.019,28.16,27.295,27.459,27.659,27.893,27.203,26.571,25.632,24.352,24.698,23.77,23.77,21.541,21.541,20.616,19.698,19.313,19.313,18.028,18.028,16.763,16.763,16.279,16.279,15.133,15.033,14,14,14.036,14.142,14.142,14.318,14.318,14.318,14.56,14.866,15.232,14.318,15.232,14.318,14.765,14.765,14.765,15.264,14.765,15.264,14.422,14.422,14.213,15,14.213,0,0,0,0,0,0,0,0,0,0,0,0
29.53,29.967,30.463,30.083,30.676,29.411,28.46,28.862,26.683,26.683,26.476,25.318,24.331,24.331,23.345,22.204,21.378,20.396,20.396,19.647,18.682,17.72,17.72,17.088,17.088,16.553,16.125,15.264,15,15,14.866,15.556,14.866,14.866,15.62,15.62,16.401,15.811,15.264,16.125,15.264,16.125,15.652,15.652,16.155,15.232,16.155,15.811,16.155,15.811,15.811,15.811,0,0,0,0,0,0,0,0,0,0,0,0
28.636,30.463,28.792,30.676,29.12,29.614,29.614,28.443,27.459,26.306,26.306,25.179,24.187,23.195,23.195,22.204,21.213,20.224,19.416,19.416,18.439,17.464,17.72,17.088,16.155,16.155,15.652,15.264,15.264,15,15.62,15.62,15.556,15.556,14.866,15.62,15.62,16.401,15.811,15.811,16.125,16.125,16.125,17,16.553,16.125,16.553,16.553,16.155,17.088,16.155,15.811,0,0,0,0,0,0,0,0,0,0,0,0
29.206,26.173,26.249,26.173,27.659,26.907,25.807,25.807,25.239,23.854,23.854,23.324,21.954,21.095,21.095,20.248,18.868,18.868,18.028,17.205,17.205,16.401,15.62,14.866,14.866,14.866,14.213,13.601,13.038,13.038,13.416,13.416,14.318,13.928,13.601,14.866,14.56,14.318,14.318,13.342,14.142,14.142,14.036,14.142,14.036,14.036,14.036,14,14,14,14.036,14.036,0,0,0,0,0,0,0,0,0,0,0,0
28.862,29.614,29.428,30.265,29.069,30.017,28,29.017,27.074,27.074,26.077,24.187,24.083,23.195,23.195,22.204,21.213,20.1,20.1,19.105,18.028,18,17,17.029,16.031,16.125,15.297,14.56,14.56,14.866,15.232,14.318,14.765,14.765,14.765,15.264,15.811,15,15,15.62,15.62,14.866,15.556,15.556,15.556,15.556,15.62,15.62,15.62,15.62,15.811,15,0,0,0,0,0,0,0,0,0,0,0,0
26.306,27,26.019,28.071,28,26.019,26.476,26.306,24.331,24.331,24.515,22.361,23.345,22.361,20.396,20.396,19.235,18.111,18.111,18.111,17.117,16.031,16,16.031,16.031,15.133,14.318,14.318,14.56,13.928,13.928,14.318,14.318,14.765,14.422,14.422,15,15,15.62,14.866,14.866,14.866,14.142,14.866,14.866,14.866,14.866,15,15,15.811,15.264,15.264,0,0,0,0,0,0,0,0,0,0,0,0
29.967,29.53,29.155,29.682,30.232,29.206,28.425,28.32,27.586,26.907,26.173,25.456,24.042,23.345,22.627,22.627,21.213,20.518,19.849,19.849,18.439,18.439,17.804,16.643,16.643,16.125,15.652,15.232,14.866,14.56,15.524,14.318,15.297,15.133,15.133,15.033,16,16,16.031,15.033,16.031,16.125,15.133,15.133,15.133,15.297,15.297,15.524,15.811,15.811,15.811,15.811,0,0,0,0,0,0,0,0,0,0,0,0
29.682,30.529,30.017,29.967,29.967,30.083,28.792,29.411,28.16,27.893,26.926,25.71,24.739,24.515,23.537,22.561,21.587,21.587,20.616,19.925,19.925,18.028,18.028,17.464,17.464,16.553,16.125,15.811,15,15.62,16.279,15.556,15.556,14.866,15.62,16.401,15.811,15.811,16.643,16.125,16.125,17,15.652,15.652,16.553,16.553,16.553,15.232,16.155,16.763,16.155,15.524,0,0,0,0,0,0,0,0,0,0,0,0
26.077,27.203,27.019,27.659,26.907,26.87,26.173,26.249,24.839,24.207,23.431,22.804,22.204,21.401,20.809,20.809,19.416,18.601,18.601,17.029,17.029,15.556,16.279,14.866,14.866,14.213,13.601,13.892,13.416,13.416,13.928,13.928,13.928,13.601,14.56,13.601,13.153,14.142,15.033,15.033,14.036,14.036,14,14,15,14,14,14.036,14.036,14.142,14.142,14.142,0,0,0,0,0,0,0,0,0,0,0,0
27.459,27.785,29.155,28.178,27.731,27.731,26.571,27.514,25,24.739,24.739,23.537,23.537,21.587,21.587,20.616,19.647,18.682,18.974,17.72,18.028,17.088,16.155,16.553,15.652,14.765,15,15,14.866,14.866,14.866,14.866,14.866,15,15,15,15.264,15.264,15.264,14.765,15.652,15.652,15.232,15.232,15.232,15.232,15.811,14.866,14.866,15.524,15.524,15.524,0,0,0,0,0,0,0,0,0,0,0,0
28.636,30.083,28.792,29.411,29.12,29.833,28.636,28.284,27.295,26.173,25.179,25.08,24.083,23.087,23.087,22.023,21.095,19.105,19.105,19.235,18.248,17.464,16.492,16.763,15.811,16.155,15.232,14.765,15.264,14.422,15,15,14.866,14.866,14.866,14.866,15.62,15,15,15.811,15.811,15.811,15.264,16.125,16.125,15.652,15.652,15.652,15.232,16.155,16.155,14.866,0,0,0,0,0,0,0,0,0,0,0,0
30.017,32.202,29.547,30.871,29.732,31.623,29.411,30.083,28.862,27.659,27.459,26.476,25.495,25.495,24.515,22.561,22.361,20.616,21.587,20.881,19.925,18.974,18.028,18.385,17.464,17,16.643,15.811,16.401,15.62,17.029,16.971,16.279,17.029,16.401,16.401,17.205,17.205,16.643,17.493,17,17.889,17,17.889,17.464,17.464,17.088,17.088,17.088,16.763,17.72,17.72,0,0,0,0,0,0,0,0,0,0,0,0
28.443,29.833,27.893,29.411,28.792,29.155,28.231,28.178,26.42,25.942,25.554,24.698,23.854,23.324,22.472,21.095,21.095,19.723,19.235,19.235,17.889,17.889,17.464,16.155,15.811,15.811,15.297,15.133,15.133,14.036,15,14,14.036,15.033,14,15.133,15.297,15.297,15.524,15.811,14.56,15.811,15.232,15.232,15.232,15.232,15.652,14.318,15.652,15.264,15.264,15.264,0,0,0,0,0,0,0,0,0,0,0,0
30.676,31.321,30.806,31.575,30.414,30.265,29.069,29.069,29,28.018,27,26.019,25,25.02,24.021,23.022,22.023,21.024,20,20.025,19.026,19.026,18.028,18.248,17.263,17.464,16.763,16.763,16.155,16.155,16.553,16.553,16.125,16.643,16.643,16.643,17.205,17.804,17.029,17.029,17.029,17.029,16.971,17.692,16.971,16.971,17.692,17.692,17.029,17.804,17.804,17.029,0,0,0,0,0,0,0,0,0,0,0,0
30.067,29.155,29.275,29.614,29.833,29.12,28.46,28.46,27.514,26.926,27.313,24.597,24.166,23.259,21.932,21.932,21.024,20.616,19.313,19.313,18.028,18.028,17.088,17.464,16.279,16.279,15.133,15.033,15,15.033,15.133,15.133,15.297,15.297,15.524,15.524,15.811,16.155,15.232,15.232,16.155,15.652,16.125,15.652,16.125,15.264,16.125,15.811,15.811,15.811,15.811,15,0,0,0,0,0,0,0,0,0,0,0,0
29.017,28.071,28.284,29.428,27.659,28.636,27.514,26.571,25.298,25.298,24.698,23.77,22.847,22.847,21.932,20.616,20.616,19.313,18.028,18.028,17.088,16.763,15.524,16.279,16.279,15.133,15.033,14,14.036,14.036,14.142,14.318,14.318,14.56,13.601,13.928,14.866,15.232,14.318,15.652,14.765,15.264,15.264,15.264,15.264,14.422,14.422,14.213,15,14.866,14.866,14.866,0,0,0,0,0,0,0,0,0,0,0,0
30.017,30.232,29.411,29.206,29.833,29.069,27.586,28.284,27.586,26.907,25.495,24.839,24.839,23.431,23.431,22.023,20.616,20.616,19.849,19.105,19.105,18.385,17.692,17.029,17.029,17.205,16.643,16.125,15.652,15.232,16.155,15.232,15.811,15.811,15.811,16.492,16.279,17.117,16.125,16.125,16.125,16.031,16.031,16.031,16,16,16,16.031,16.031,16.031,16.125,16.125,0,0,0,0,0,0,0,0,0,0,0,0
31.401,31.623,31.064,32.249,30.887,30.871,30.463,30.083,29.732,27.857,27.203,26.249,25.298,25,24.042,23.087,22.804,20.881,21.19,20.248,19.313,18.788,18.385,17.889,17,17.493,17.205,15.62,16.279,16.279,16.279,17.029,16.401,16.401,17.205,16.643,16.643,17,17,17.889,17,17.889,17.464,17.088,17.088,17.088,18.028,18.028,16.763,18.682,17.464,17.464,0,0,0,0,0,0,0,0,0,0,0,0
